# INSTANCE: InstancesTDTSP/inst_20_1_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 2.41
* 0 14294
* 0.13 14286
* 0.16 14228
* 0.17 14210
* 30.32 14197
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 14197
# NUMBER OF BRANCHES: 319465
# END TIME: 43.08
## Solution: 
20
30 0
245 294
236 634
148 1309
44 1806
128 2340
130 2794
170 3379
181 3866
175 4210
182 4922
185 5439
164 6667
188 7162
127 8051
87 9237
228 10070
240 11642
8 12432
207 13273
# BEST TD SOLUTION: 14197
