# INSTANCE: InstancesTDTSP/inst_20_7_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.27
* 0 14569
* 0.01 14441
* 0.08 14427
* 1.51 14396
* 1.51 14363
* 1.53 14247
* 1.53 14235
* 8.01 14153
* 8.01 14129
* 8.02 14115
* 17.32 14097
* 26.04 14081
* 26.58 14075
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 14075
# NUMBER OF BRANCHES: 527892
# END TIME: 48.37
## Solution: 
20
88 0
216 882
244 1404
222 2184
209 2981
76 3435
210 3899
181 4508
145 5145
190 5937
161 6653
158 7347
54 7900
122 8591
140 9077
150 9446
156 9969
111 11422
110 12216
97 13716
# BEST TD SOLUTION: 14075
