# INSTANCE: InstancesTDTSP/inst_20_17_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.41
* 0 29319
* 0 18086
* 0 17886
* 0.01 16713
* 0.9 16672
* 0.93 16639
* 0.97 16616
* 1.26 16587
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 16587
# NUMBER OF BRANCHES: 19707
# END TIME: 2.67
## Solution: 
20
173 0
195 389
178 752
44 2030
73 2870
129 3385
214 3744
213 4020
168 4142
12 5784
137 6526
118 8207
251 8499
25 8959
14 10409
109 11166
227 12897
51 13272
234 13886
104 14578
# BEST TD SOLUTION: 16587
