# INSTANCE: InstancesTDTSP/inst_50_5_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 30.06
* 0.01 22227
* 0.23 22171
* 0.27 22170
* 0.29 22154
* 1.22 22103
* 1.29 22053
* 1.33 22040
* 1.41 21963
* 1.42 21898
* 1.46 21722
* 1.53 21693
* 9.41 21683
* 20.04 21626
* 20.11 21622
* 20.34 21469
* 25.71 21454
* 26.15 21449
* 51.74 21407
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 21407
# NUMBER OF BRANCHES: 63115130
# END TIME: 7230.06
## Solution: 
50
175 0
169 373
172 552
184 829
182 1252
11 1388
173 1642
195 1966
212 2549
145 3009
192 3396
147 3818
40 4446
43 4936
229 5205
38 5500
127 5931
39 6310
58 6703
61 7003
242 7298
243 7553
56 8104
125 8743
234 9952
105 10685
93 11628
217 12118
24 12581
69 13164
128 13496
85 13785
81 14044
80 14204
74 14383
225 14752
194 15127
7 15618
112 15810
106 16313
17 16781
138 17464
139 17794
245 18725
253 19189
152 19950
141 20200
163 20469
160 20618
154 20992
# BEST TD SOLUTION: 21407
