# INSTANCE: InstancesTDTSP/inst_30_5_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 5.25
* 0.01 16570
* 0.03 16459
* 0.12 16339
* 0.33 16244
* 20.91 16215
* 21.09 16163
* 21.14 16082
* 21.35 15968
* 135.1 15897
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 15897
# NUMBER OF BRANCHES: 4159349
# END TIME: 711.66
## Solution: 
30
214 0
213 342
157 832
24 1306
65 1551
121 1906
229 2153
123 2611
19 2929
125 3743
248 4189
59 5050
86 6399
211 7226
204 7485
209 7779
222 8315
68 8629
132 9041
129 9810
149 10414
150 10962
192 11551
173 12217
11 12686
172 13051
178 13296
16 14097
245 15192
74 15831
# BEST TD SOLUTION: 15897
