# INSTANCE: InstancesTDTSP/inst_50_2_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 26.15
* 0.02 25399
* 0.06 24990
* 0.23 24925
* 0.27 24891
* 1.07 24871
* 1.08 24596
* 1.09 24588
* 1.15 24539
* 1.2 24460
* 140.4 24303
* 140.4 24292
* 140.41 24290
* 140.47 24276
* 144.92 24148
* 145.76 23962
* 163.15 23957
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 23957
# NUMBER OF BRANCHES: 79477872
# END TIME: 7226.15
## Solution: 
50
213 0
71 197
84 543
85 980
81 1195
75 1536
208 1944
158 2341
166 2720
191 3221
127 3859
39 4158
45 4630
31 5303
217 5795
216 6082
30 6253
119 6547
21 7086
236 7394
22 7855
200 8373
197 9278
238 10388
104 11096
96 11648
98 12148
199 12599
103 13194
62 13655
55 13956
36 14550
248 14857
140 15351
70 16036
73 16450
241 16825
82 17327
67 17713
113 18132
7 18357
14 18743
109 19519
184 20390
169 20814
180 21236
193 21320
173 21828
143 22419
226 23532
# BEST TD SOLUTION: 23957
