# INSTANCE: InstancesTDTSP/inst_20_7_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.45
* 0 14497
* 0.01 14394
* 0.02 14254
* 0.67 14247
* 0.68 14236
* 1.59 14157
* 1.62 14148
* 6.71 14144
* 15.2 14131
* 17.83 14128
* 27.71 14058
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 14058
# NUMBER OF BRANCHES: 505423
# END TIME: 45.16
## Solution: 
20
88 0
216 800
244 1294
222 2016
209 2853
76 3310
210 3813
181 4477
145 5166
190 6016
161 6780
158 7515
54 8096
122 8778
140 9281
156 9786
150 10239
111 11605
110 12373
97 13733
# BEST TD SOLUTION: 14058
