# INSTANCE: InstancesTDTSP/inst_50_14_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 23.71
* 0.02 25101
* 0.07 24534
* 8.6 24501
* 8.67 24498
* 9.03 24490
* 9.12 24466
* 15.05 24410
* 23.55 24402
* 28.41 24386
* 28.52 24385
* 35.72 24379
* 82.44 24342
* 84.92 24338
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 24338
# NUMBER OF BRANCHES: 56842508
# END TIME: 7223.71
## Solution: 
50
140 0
49 410
61 745
32 1278
187 1681
145 2033
153 2327
146 2697
188 3136
152 3539
43 4141
47 4602
126 4970
53 5383
85 5823
80 6074
83 6442
76 7114
211 7314
73 7679
204 7894
132 8402
68 8898
240 9518
224 10461
8 11276
10 11739
112 11992
13 12337
106 12829
17 13396
111 13926
247 14348
143 15660
182 16464
178 16723
71 17311
81 17663
75 17898
129 18494
118 19132
119 19551
251 19762
215 20044
249 20797
20 21407
89 22219
234 22854
219 23453
127 23925
# BEST TD SOLUTION: 24338
