# INSTANCE: InstancesTDTSP/inst_10_1_TW.txt DATA_TDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 60
# EXTRACTION TIME: 0.091
* 0 8816
* 0.001 8553
* 0.001 8527
* 0.002 8502
* 0.003 8298
* 0.003 8260
* 0.005 8184
* 0.006 7990
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 7990
# NUMBER OF BRANCHES: 656
# END TIME: 0.098
## Solution: 
10
222 0
9 810
132 1534
81 2224
74 2460
32 3024
127 3756
150 4594
190 5759
240 7535
# BEST TD SOLUTION: 7990
