# INSTANCE: InstancesTDTSP/inst_30_18_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 6.12
* 0.01 24062
* 0.02 23281
* 0.21 23265
* 0.21 23238
* 4.44 23131
* 4.46 23105
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 23105
# NUMBER OF BRANCHES: 49992
# END TIME: 10.58
## Solution: 
30
229 0
127 217
140 453
163 870
156 1370
56 1832
31 2384
76 3199
115 4774
82 6685
128 7057
79 7547
71 7952
211 8786
205 9132
246 10126
195 11448
182 11699
173 12017
52 12940
135 13630
227 14302
249 15708
207 16351
112 17311
2 17601
96 18925
239 20591
6 20995
17 21624
# BEST TD SOLUTION: 23105
