# INSTANCE: InstancesTDTSP/inst_50_19_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 25.56
* 0.02 27014
* 0.03 26957
* 0.08 26412
* 0.1 26290
* 0.52 26250
* 0.55 26214
* 0.7 26110
* 0.77 26070
* 11.41 26031
* 11.42 25824
* 11.54 25823
* 12.72 25784
* 13.16 25732
* 18.02 25725
* 18.17 25693
* 18.65 25583
* 22.03 25530
* 22.09 25505
* 106.94 25499
* 107 25498
* 107.08 25495
* 108.03 25447
* 110.21 25347
* 110.66 25329
* 114.42 25284
* 115.41 25275
* 115.49 25220
* 115.84 25218
* 115.98 25215
* 116.09 25200
* 116.38 25186
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 25186
# NUMBER OF BRANCHES: 28403760
# END TIME: 7225.56
## Solution: 
50
155 0
157 287
128 841
24 1247
54 1557
40 1884
31 2315
217 2812
216 3036
119 3519
251 3936
244 4638
20 5557
94 6562
91 7632
87 8304
41 9386
92 10417
60 11014
45 11499
219 11969
229 12493
167 12975
142 13351
141 13514
160 13776
153 14065
77 14570
130 14772
76 15061
129 15347
80 15582
79 15756
70 16120
209 16412
241 16680
66 16871
240 17409
18 18119
223 19367
224 19876
9 20476
114 20818
1 21210
17 21637
247 22007
109 22237
174 23306
156 24415
187 25047
# BEST TD SOLUTION: 25186
