# INSTANCE: InstancesTDTSP/inst_50_3_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 24.5
* 0.02 24027
* 0.25 23818
* 0.29 23685
* 7.82 23648
* 8.09 23647
* 9.89 23628
* 9.92 23587
* 17.01 23583
* 17.1 23579
* 17.22 23577
* 18.5 23555
* 21.53 23502
* 27.62 23441
* 27.91 23436
* 27.97 23429
* 28 23409
* 28.46 23363
* 33.78 23344
* 35.52 23305
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 23305
# NUMBER OF BRANCHES: 64561117
# END TIME: 7224.5
## Solution: 
50
13 0
16 354
107 671
137 1078
138 1406
139 1824
68 2603
241 3108
211 3721
73 4085
202 4515
82 4822
210 5204
79 5389
189 5978
154 6423
65 7155
46 7563
127 7883
231 8181
56 8691
36 9102
135 9619
105 10323
238 10877
102 11411
93 11739
26 12398
246 12792
237 13015
244 13263
215 13557
217 13866
31 14106
120 14235
183 14956
225 15339
194 15805
180 16490
176 16702
11 16948
181 17166
190 17891
142 18556
141 18851
125 19441
35 20008
199 20659
96 21143
0 22792
# BEST TD SOLUTION: 23305
