# INSTANCE: InstancesTDTSP/inst_20_10_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.64
* 0 72488
* 0 71499
* 0 17636
* 0.01 17034
* 0.02 16995
* 0.02 16958
* 0.07 16883
* 0.45 16668
* 0.46 16533
* 0.46 16514
* 0.57 16429
* 0.6 16410
* 0.6 16309
* 0.64 16196
* 0.65 16088
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 16088
# NUMBER OF BRANCHES: 62422
# END TIME: 4.7
## Solution: 
20
60 0
231 435
123 737
23 1082
228 1625
50 2089
100 3090
134 4292
105 4526
55 5415
135 5751
48 6143
216 7130
153 8312
4 10217
89 11831
91 12236
196 13327
182 14623
142 15462
# BEST TD SOLUTION: 16088
