10	10
4	59062	8	54040	6	54620	5	93130	1	43918	2	97582	9	49845	7	46648	0	94799	3	121138	
5	64105	3	24790	6	33393	4	59735	2	80851	8	128290	0	144872	1	101209	7	120960	9	61646	
9	79132	8	70102	0	155221	1	36787	6	19042	5	57892	7	88429	4	91114	2	61030	3	110162	
7	100231	2	100895	1	47723	4	27161	3	64343	6	49952	5	54133	0	85355	9	53004	8	97223	
3	98717	4	109968	9	80237	8	23255	0	70832	2	53479	6	95195	5	67103	7	55612	1	74494	
1	94661	4	89521	5	56882	6	74318	8	87358	2	95860	7	81511	9	54174	3	75313	0	98295	
7	47454	1	75009	4	67426	3	96717	0	78996	8	130143	2	86258	5	136499	6	54123	9	40155	
4	72943	6	56292	3	125919	2	64536	1	75491	5	83807	7	115423	0	75931	8	111272	9	69845	
0	101683	6	80257	3	53486	7	97651	1	94877	2	57959	4	80367	5	67183	8	85877	9	81726	
3	61321	0	48371	1	70374	8	47462	7	40161	9	59868	6	54298	4	68372	5	48951	2	51378	
