Instance20PP10Act3Res10TResMinUnc0.0MaxUnc0.2Seed1.dat
82827	62969	5974	63983	93636	56516	34852	40170	26083	62379	
10087	42075	22681	27240	28677	75965	86702	53583	22631	89798	
33828	59830	79855	37004	101605	105101	22213	94145	85869	55353	
56153	86151	65086	35761	9858	6433	39604	14390	33856	3692	
95292	46563	74721	30016	88542	54538	88966	46265	75496	61993	
45455	3545	26980	57266	85535	75071	103281	62565	28498	50962	
30365	74599	80245	11954	42006	80779	65053	57908	22470	13749	
81232	20246	66994	73801	68065	34970	20900	25966	84952	48998	
20905	70537	27099	46703	19723	3021	30671	12142	37652	56614	
30925	42459	72631	25531	19400	39082	6112	47037	98240	32812	
70286	11700	55755	87868	49896	61049	10646	109995	75588	47791	
64960	46342	2250	83791	87557	49484	28544	22713	78305	66670	
30610	49389	96194	97309	71421	22772	58516	15470	12619	66361	
69997	55010	80256	23966	10052	61624	12328	3468	57960	16163	
96525	88358	11109	57092	56277	80697	72902	5930	54637	12434	
44198	25709	87852	64033	9689	13229	20964	8300	73179	42499	
42449	65792	26960	43281	32475	46771	28729	31847	19703	98085	
49193	66019	27819	38201	90639	51810	38858	76160	6509	53896	
22749	10083	73389	84464	32610	77905	1649	84686	27919	10803	
9729	83573	49837	64168	23883	13671	92461	48235	94252	39883	
383952	91684	1321454	87281	2178526	98780	3123363	86128	3760229	90134	4650673	85625	5368996	88699	6192273	100320	7019120	92509	7707098	92940	8379703	90566	9114068	98166	9892628	91673	10725553	86657	11572096	93814	12341059	89453	13118079	91535	13809316	91929	14659375	87276	15373005	85893	16147164	85771	16819920	91960	17594917	96197	18213695	89582	19031777	95438	19845305	83976	20493384	90154	21127381	89977	21951822	84716	22683294	88277	23566512	93481	24459835	93757	25308074	90616	25991047	82327	26803096	91444	27655399	85670	28267428	80915	28879914	86890	29622144	93750	30444711	97352	31298096	93323	32010423	88784	32628113	89103	33358123	88287	34154922	90824	35000153	85641	35770317	94762	36481196	95830	37349155	84740	37978333	89757	38829019	95065	39652242	92787	40425909	90113	41325220	92852	41891962	96633	42671333	88286	
