20	10	3	10	131709998.858713	3923.48
2	17.264	3	24.555	1	18.329	87675	6250.26	3	16.763	4	15.325	9	18.032	70666	11230.231	6	15.618	8	15.046	3	21.563	6618	810.069	6	21.359	1	22.094	0	17.138	71827	6352.586	8	24.982	1	24.52	3	21.295	94008	2072.578	7	22.085	2	24.661	8	16.354	54016	1025.663	7	21.84	4	19.334	3	17.049	34626	538.261	8	24.672	7	17.138	6	16.786	40029	144.518	9	16.967	3	16.155	7	16.52	25374	3021.86	8	22.006	4	22.814	1	19.441	64497	1421.081	395521	6.08
3	16.529	9	15.533	8	23.173	8625	1166.633	0	17.462	2	21.935	9	24.935	43721	2054.868	1	18.948	8	24.49	6	20.695	19739	1766.172	2	19.736	5	24.524	7	15.96	37138	4325.216	5	19.809	6	22.755	4	17.101	29193	746.329	7	17.672	8	19.678	3	20.028	74483	2429.326	9	17.799	6	18.112	7	21.536	87680	2635.602	2	15.605	1	24.445	5	18.44	50374	5354.864	1	18.091	3	24.61	0	18.385	38590	6560.129	1	18.127	3	19.803	7	16.709	84236	4728.059	546740	6.882
4	15.917	5	18.587	0	24.314	32156	2690.5	3	18.403	7	15.75	2	15.658	53548	8872.667	1	19.286	6	24.719	7	16.302	76392	6682.022	4	23.281	9	18.53	2	21.586	35600	1049.098	7	17.24	3	20.96	4	23.041	95446	16855.138	0	15.545	5	23.519	7	18.951	97674	4202.911	0	19.356	8	18.545	2	22.577	17120	2655.647	4	16.757	1	24.197	2	19.574	90616	12697.03	2	16.333	4	21.231	3	23.809	83699	3688.718	8	19.61	2	19.739	7	17.16	55626	775.484	1150730	1.677
7	17.307	0	20.879	8	21.045	52341	5340.559	2	15.224	0	16.863	1	22.423	83871	13876.428	2	24.301	8	22.164	4	24.668	61975	7974.642	7	18.184	1	22.788	5	22.419	36427	1509.185	6	22.216	9	24.702	4	18.182	8872	1063.954	5	22.584	0	16.488	2	22.473	5927	494.877	7	24.277	2	20.427	6	18.363	37437	3719.771	6	19.744	5	20.737	7	21.528	13519	925.333	7	18.561	5	21.082	3	17.342	28252	4150.602	7	23.915	2	22.864	0	21.186	3236	488.538	305972	4.95
6	17.003	5	18.124	4	19.079	95079	13618.638	9	21.673	2	18.466	0	22.129	49811	6804.68	2	22.31	8	15.991	4	23.06	83114	9395.869	4	19.227	6	15.449	3	18.283	31083	2472.803	9	17.82	0	17.432	5	15.312	87885	9229.202	2	23.525	5	21.737	4	24.278	53516	2194.034	9	22.324	1	18.16	8	19.706	88775	12248.406	5	16.831	8	22.852	3	22.317	49995	4658.372	0	23.624	2	24.986	3	22.665	73183	1494.82	6	20.215	1	21.964	8	19.533	62447	3427.955	607399	5.201
5	21.153	3	17.727	6	21.87	41302	2064.652	2	23.176	9	17.687	4	23.081	3546	4.59	2	17.518	8	17.037	4	22.597	23380	3913.178	3	15.082	8	20.091	1	18.782	54310	10830.619	8	15.06	6	16.569	2	21.872	94697	7483.927	9	18.74	1	20.194	5	18.573	61767	8163.878	2	18.425	0	19.492	1	19.602	96090	12113.576	1	19.122	9	20.19	4	15.971	67672	3684.022	6	19.986	3	23.263	1	23.336	41048	7279.073	9	22.395	7	16.777	4	23.093	50862	3394.855	982730	5.696
9	20.311	7	24.638	8	24.637	31658	3347.646	8	21.671	6	21.486	4	15.978	73506	1842.946	3	19.274	8	24.135	7	20.745	77953	14388.943	8	17.19	3	19.159	0	15.199	11456	760.941	4	22.914	7	19.488	0	19.486	39382	7189.123	1	20.277	9	24.64	8	21.268	63461	12177.873	0	24.471	4	23.917	5	17.064	66560	4743.309	8	19.014	6	24.186	4	20.096	51960	5992.091	5	20.26	9	23.905	8	20.46	19666	2519.474	2	20.901	8	22.999	7	24.839	12519	2018.163	259462	4.296
1	16.735	0	19.57	6	24.615	85030	12141.133	0	17.524	9	24.724	4	17.836	17322	2901.589	9	20.156	1	20.559	7	17.998	63915	2896.76	2	23.283	3	20.594	4	23.355	82051	13492.653	1	19.524	5	15.269	3	16.594	60793	10368.031	8	22.928	9	23.149	7	20.404	34239	463.338	4	15.375	6	17.049	0	21.504	20618	725.885	6	15.996	8	24.097	7	15.975	20482	2682.417	8	23.58	9	15.439	1	23.615	96366	7868.592	9	22.104	8	20.428	7	17.242	48996	197.222	1028365	6.093
8	21.164	5	16.007	4	20.223	18945	2493.118	3	20.885	5	24.07	1	18.232	63824	3990.901	2	18.213	9	20.146	0	21.785	25741	2951.938	3	23.59	4	20.92	1	16.648	52739	4273.765	9	19.558	7	19.116	2	17.808	21752	3114.705	1	22.56	5	20.092	0	23.333	3699	707.945	5	24.99	7	22.946	6	20.607	30301	3041.743	1	17.255	3	21.638	6	22.889	11309	1239.395	9	22.446	5	20.75	1	19.846	36238	1903.577	7	19.679	8	24.373	5	19.381	56411	285.763	434257	7.952
4	23.174	3	23.301	5	21.68	32631	2487.326	1	24.847	8	24.827	5	24.403	33452	4980.586	5	20.774	1	20.147	4	20.661	83853	5360.893	4	20.586	7	17.123	6	16.349	22298	2316.088	2	20.455	8	15.352	7	24.872	22901	1952.86	2	18.812	4	18.184	3	19.306	38442	5268.616	8	16.377	6	19.101	7	21.088	7481	977.532	1	22.099	7	22.356	2	18.321	44516	6009.686	1	20.604	6	24.249	8	20.197	95942	4183.236	6	23.493	2	19.404	1	18.17	32319	384.527	757731	3.842
