50	10	3	10	271672151.59021	9797.2452
2	19.259	3	15.191	1	24.955	18696	3739.2	3	24.923	4	17.268	9	20.867	2640	528	6	17.948	8	22.361	3	17.531	59142	11828.4	6	17.084	1	21.685	0	19.548	90991	18198.2	8	24.392	1	19.514	3	19.167	58138	11627.6	7	20.277	2	20.302	8	24.95	70488	14097.6	7	15.161	4	24.638	3	19.346	95996	19199.2	8	15.106	7	16.705	6	21.565	58928	11785.6	9	16.113	3	23.02	7	17.736	3575	715	8	17.997	4	18.571	1	22.83	86583	17316.6	558806	7.393
3	21.805	9	24.649	8	17.291	23611	4722.2	0	20.892	2	23.684	9	18.504	28801	5760.2	1	21.705	8	16.767	6	21.98	18034	3606.8	2	19.201	5	16.423	7	24.919	43929	8785.8	5	22.569	6	16.06	4	17.399	91633	18326.6	7	24.265	8	16.308	3	17.984	89931	17986.2	9	21.781	6	17.458	7	18.515	80240	16048	2	24.455	1	24.817	5	24.85	45578	9115.6	1	18.514	3	22.898	0	20.987	29244	5848.8	1	16.886	3	19.031	7	17.458	45824	9164.8	704497	2.559
4	17.268	5	20.341	0	23.933	83731	16746.2	3	21.174	7	16.907	2	20.102	65268	13053.6	1	16.227	6	21.69	7	18.685	67217	13443.4	4	17.451	9	17.323	2	16.202	59937	11987.4	7	20.81	3	22.732	4	15.374	65243	13048.6	0	21.885	5	17.717	7	22.686	90037	18007.4	0	23.642	8	17.233	2	18.265	85825	17165	4	17.606	1	20.244	2	16.18	35506	7101.2	2	18.25	4	23.857	3	18.951	2772	554.4	8	20.675	2	16.397	7	16.669	8132	1626.4	1433971	1.171
7	19.925	0	20.401	8	23.068	11947	2389.4	2	24.613	0	22.77	1	23.634	55549	11109.8	2	19.397	8	22.526	4	15.155	89119	17823.8	7	18.372	1	16.467	5	19.364	47542	9508.4	6	23.695	9	17.819	4	17.667	3538	707.6	5	23.92	0	15.529	2	24.612	31836	6367.2	7	20.691	2	23.877	6	16.619	5339	1067.8	6	16.211	5	16.209	7	23.868	90667	18133.4	7	19.265	5	21.202	3	17.012	46782	9356.4	7	24.3	2	20.048	0	23.354	12061	2412.2	856593	7.104
6	20.645	5	21.536	4	15.752	38487	7697.4	9	19.389	2	19.668	0	20.217	47354	9470.8	2	18.663	8	20.658	4	22.725	7958	1591.6	4	18.158	6	15.192	3	22.297	65420	13084	9	16.675	0	16.596	5	21.175	31853	6370.6	2	18.663	5	24.124	4	20.727	33428	6685.6	9	20.331	1	16.269	8	23.827	94890	18978	5	19.802	8	19.258	3	24.312	18881	3776.2	0	24.357	2	23.869	3	22.626	86247	17249.4	6	24.865	1	18.799	8	20.505	98706	19741.2	1514210	4.215
5	21.09	3	20.037	6	24.585	95376	19075.2	2	15.563	9	23.394	4	23.2	42684	8536.8	2	18.479	8	16.47	4	22.806	3030	606	3	24.928	8	19.262	1	15.034	3362	672.4	8	16.001	6	20.558	2	17.38	32458	6491.6	9	23.757	1	23.465	5	24.936	24359	4871.8	2	16.732	0	21.561	1	17.008	31408	6281.6	1	22.501	9	24.558	4	22.974	66015	13203	6	18.485	3	16.135	1	23.767	21551	4310.2	9	20.919	7	24.368	4	24.901	29894	5978.8	972680	9.664
9	15.097	7	16.647	8	15.038	82405	16481	8	17.763	6	22.538	4	16.985	76073	15214.6	3	23.571	8	21.942	7	22.282	46174	9234.8	8	23.776	3	16.791	0	16.813	49792	9958.4	4	24.649	7	16.926	0	20.734	51342	10268.4	1	15.074	9	17.589	8	22.565	31623	6324.6	0	24.478	4	16.326	5	22.122	61313	12262.6	8	17.409	6	18.391	4	24.109	25331	5066.2	5	19.352	9	15.555	8	16.567	45109	9021.8	2	15.334	8	16.203	7	19.744	4048	809.6	948786	6.595
1	17.964	0	21.212	6	17.26	85567	17113.4	0	16.421	9	22.118	4	18.421	98365	19673	9	24.169	1	23.358	7	15.638	59870	11974	2	17.529	3	22.804	4	21.207	34909	6981.8	1	24.414	5	19.329	3	15.162	63900	12780	8	24.581	9	23.316	7	15.454	49836	9967.2	4	18.343	6	21.891	0	19.725	57857	11571.4	6	17.279	8	16.135	7	23.273	19917	3983.4	8	23.941	9	21.197	1	20.692	91779	18355.8	9	16.149	8	19.646	7	23.689	16559	3311.8	1099840	5.78
8	16.252	5	22.767	4	23.638	63135	12627	3	18.055	5	20.048	1	23.8	29245	5849	2	16.749	9	24.272	0	23.129	63578	12715.6	3	18.217	4	22.115	1	20.624	22384	4476.8	9	23.872	7	19.281	2	16.997	30666	6133.2	1	20.593	5	20.234	0	20.1	90929	18185.8	5	21.829	7	20.983	6	19.437	42908	8581.6	1	15.056	3	20.343	6	18.815	59300	11860	9	15.075	5	18.754	1	19.651	72752	14550.4	7	20.249	8	24.031	5	15.396	35680	7136	1170753	4.582
4	18.25	3	18.577	5	18.181	89294	17858.8	1	23.212	8	21.607	5	24.747	4437	887.4	5	23.624	1	19.03	4	17.997	43787	8757.4	4	23.047	7	20.44	6	16.747	76172	15234.4	2	20.919	8	21.277	7	23.639	24175	4835	2	19.125	4	18.69	3	24.929	91683	18336.6	8	24.635	6	21.471	7	15.617	23871	4774.2	1	20.755	7	23.953	2	21.377	20635	4127	1	19.251	6	20.409	8	24.387	81533	16306.6	6	20.797	2	17.52	1	22.769	7810	1562	569978	7.81
