# EXTRACTION TIME: 0.046
* 0.016 1047
* 0.016 922
* 0.11 909
* 0.125 907
* 0.359 898
* 0.375 897
* 0.375 883
* 0.375 882
* 1.904 878
* 1.919 877
* 1.935 871
* 2.091 863
* 2.091 859
* 3.651 858
* 4.103 857
* 9.719 854
* 9.953 851
* 9.969 849
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 849
# NUMBER OF BRANCHES: 266156
# END TIME: 12.792
## Solution: 
20
0 0
19 258
2 278
14 299
4 330
13 366
11 391
16 417
1 440
15 459
5 491
7 517
3 527
10 571
9 589
6 607
12 656
20 675
17 698
8 728
18 751
# BEST TD SOLUTION: 849
