# EXTRACTION TIME: 0.465
* 0.003 1535
* 0.005 1525
* 0.015 1420
* 0.019 1407
* 0.034 1400
* 0.056 1398
* 0.059 1387
* 0.07 1382
* 0.092 1366
* 0.108 1363
* 0.12 1357
* 0.137 1349
* 0.184 1341
* 0.207 1338
* 0.239 1329
* 0.255 1325
* 0.273 1304
* 0.284 1297
* 0.287 1283
* 0.316 1282
* 1.361 1281
* 5.91 1277
* 5.972 1276
* 6.081 1275
* 6.424 1272
* 6.69 1264
* 6.848 1263
* 6.901 1262
* 7.228 1257
* 8.851 1247
* 9.409 1243
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1243
# NUMBER OF BRANCHES: 437622
# END TIME: 30.472
## Solution: 
40
0 0
27 195
35 277
23 314
21 353
18 371
6 395
30 430
31 458
11 488
26 512
34 554
9 569
38 603
15 616
32 644
24 669
19 687
40 712
5 757
28 766
10 777
20 802
36 826
8 858
17 887
16 913
37 931
14 957
13 971
39 998
3 1016
25 1040
12 1058
33 1073
22 1094
4 1102
1 1112
2 1131
7 1142
29 1154
# BEST TD SOLUTION: 1243
