# EXTRACTION TIME: 0.374
* 0.003 1661
* 0.005 1645
* 0.011 1633
* 0.015 1521
* 0.019 1496
* 0.024 1486
* 0.034 1482
* 0.039 1476
* 0.059 1475
* 0.066 1464
* 0.073 1459
* 0.078 1454
* 0.15 1450
* 0.247 1448
* 0.293 1447
* 0.302 1445
* 0.308 1425
* 0.343 1422
* 0.392 1416
* 0.395 1410
* 0.404 1406
* 0.43 1402
* 0.515 1399
* 0.52 1397
* 0.531 1391
* 8.96 1389
* 9.07 1387
* 9.183 1377
* 9.238 1374
* 11.094 1370
* 15.936 1363
* 15.939 1359
* 16.129 1358
* 16.135 1357
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1357
# NUMBER OF BRANCHES: 486020
# END TIME: 30.385
## Solution: 
40
0 0
25 197
36 245
8 256
13 280
22 312
23 323
3 350
40 391
26 413
17 432
9 466
21 498
14 518
6 543
34 575
29 604
20 627
37 651
10 698
15 734
4 757
5 779
11 827
35 853
32 937
1 970
28 1010
33 1034
39 1056
24 1074
16 1104
18 1113
19 1139
31 1161
27 1183
2 1208
30 1233
38 1259
12 1269
7 1277
# BEST TD SOLUTION: 1357
