# EXTRACTION TIME: 0.1
* 0.001 984
* 0.004 978
* 0.021 960
* 0.19 958
* 3.819 953
* 3.829 952
* 3.987 950
* 4.336 945
* 5.475 944
* 19.889 939
* 20.017 931
* 20.213 930
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 930
# NUMBER OF BRANCHES: 846574
# END TIME: 30.101
## Solution: 
25
0 0
20 261
21 296
25 325
12 348
19 381
22 402
6 447
18 469
10 492
23 518
16 536
4 555
2 582
8 600
9 633
1 650
14 673
15 689
7 717
11 736
17 755
24 775
5 794
13 815
3 824
# BEST TD SOLUTION: 930
