# EXTRACTION TIME: 0.103
* 0.001 1451
* 0.002 1449
* 0.006 1319
* 0.02 1288
* 0.04 1281
* 0.042 1275
* 0.065 1274
* 0.074 1253
* 0.078 1204
* 0.082 1203
* 1.971 1199
* 1.972 1185
* 20.298 1184
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 1184
# NUMBER OF BRANCHES: 365253
# END TIME: 27.558
## Solution: 
25
0 0
21 182
23 246
16 269
6 350
4 386
20 458
25 497
17 517
12 556
22 575
14 597
5 626
11 671
19 712
3 785
24 823
9 850
13 896
1 935
2 972
7 994
18 1023
15 1039
8 1082
10 1103
# BEST TD SOLUTION: 1184
