# EXTRACTION TIME: 0.524
* 0.002 1693
* 0.006 1659
* 0.024 1619
* 0.03 1552
* 0.062 1538
* 0.16 1532
* 0.169 1521
* 0.183 1520
* 0.264 1519
* 0.268 1517
* 0.28 1511
* 0.297 1507
* 0.305 1498
* 0.385 1496
* 0.412 1487
* 0.423 1486
* 0.552 1477
* 0.563 1467
* 0.644 1465
* 0.725 1462
* 0.886 1457
* 0.933 1454
* 2.099 1453
* 2.136 1452
* 6.695 1449
* 6.728 1442
* 17.982 1440
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1440
# NUMBER OF BRANCHES: 345675
# END TIME: 30.533
## Solution: 
40
0 0
31 344
15 358
2 403
17 437
7 481
12 516
19 548
21 582
38 605
35 624
3 648
40 679
4 700
1 718
37 740
16 769
10 787
13 816
9 844
24 873
27 896
32 916
5 945
18 965
36 983
28 1014
20 1033
39 1092
6 1111
30 1129
29 1155
11 1181
22 1207
34 1235
14 1267
33 1286
26 1313
25 1330
8 1351
23 1372
# BEST TD SOLUTION: 1440
