# EXTRACTION TIME: 0.057
* 0 1183
* 0 1051
* 0.114 1041
* 0.129 1028
* 0.129 1025
* 0.129 1024
* 0.161 1021
* 0.161 1018
* 0.176 1017
* 0.176 1014
* 0.176 1000
* 0.192 987
* 0.43 981
* 0.43 973
* 14.365 972
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 972
# NUMBER OF BRANCHES: 427682
# END TIME: 21.109
## Solution: 
20
0 0
5 261
14 314
12 338
3 362
18 378
1 410
11 431
2 481
4 542
13 571
17 601
15 631
19 670
10 711
9 724
6 752
16 780
8 817
7 859
20 868
# BEST TD SOLUTION: 972
