# EXTRACTION TIME: 0.547
* 0.003 1783
* 0.01 1701
* 0.05 1691
* 0.249 1690
* 0.26 1687
* 0.291 1686
* 0.295 1658
* 0.306 1657
* 0.318 1643
* 0.332 1640
* 0.375 1638
* 0.386 1636
* 0.414 1631
* 1.851 1625
* 1.899 1620
* 1.906 1615
* 2.163 1609
* 2.179 1598
* 2.186 1595
* 2.404 1586
* 2.517 1582
* 2.578 1581
* 2.621 1573
* 10.033 1570
* 10.158 1568
* 10.661 1563
* 15.68 1558
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1558
# NUMBER OF BRANCHES: 49773916
# END TIME: 3600.56
## Solution: 
40
0 0
36 237
28 363
4 450
20 506
13 540
8 582
3 615
40 655
26 683
30 722
24 753
31 770
12 794
1 825
38 844
15 870
25 892
17 933
14 953
19 986
18 1009
21 1020
29 1049
37 1072
6 1087
32 1111
10 1119
23 1135
33 1171
35 1244
11 1280
16 1294
27 1345
5 1355
34 1364
39 1386
22 1408
2 1430
9 1461
7 1493
# BEST TD SOLUTION: 1558
