# EXTRACTION TIME: 0.047
* 0 1205
* 0 1171
* 0.031 1166
* 0.031 1165
* 0.125 1131
* 0.14 1114
* 0.312 1105
* 0.328 1104
* 1.248 1102
* 1.264 1099
* 1.513 1096
* 2.933 1095
* 4.774 1093
* 4.774 1091
* 4.774 1086
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 1086
# NUMBER OF BRANCHES: 145867
# END TIME: 7.254
## Solution: 
20
0 0
15 235
1 313
10 400
13 464
16 512
2 569
8 645
12 683
11 717
6 747
17 796
7 824
4 848
18 864
3 880
19 897
5 934
14 952
9 977
20 995
# BEST TD SOLUTION: 1086
