# EXTRACTION TIME: 0.205
* 0.002 1227
* 0.005 1225
* 0.009 1224
* 0.025 1207
* 0.03 1194
* 0.045 1192
* 0.074 1189
* 0.077 1185
* 0.089 1184
* 0.102 1183
* 0.126 1182
* 0.704 1181
* 0.714 1178
* 0.735 1175
* 0.79 1168
* 0.876 1167
* 8.494 1165
* 8.797 1164
* 36.093 1163
* 36.994 1161
* 41.065 1159
* 53.745 1158
* 54.751 1155
* 54.86 1153
* 325.595 1152
* 325.632 1150
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1150
# NUMBER OF BRANCHES: 67235246
# END TIME: 3600.21
## Solution: 
30
0 0
13 331
4 345
28 371
6 385
23 409
8 431
25 467
15 495
27 527
14 561
10 603
19 629
12 646
30 684
21 720
16 743
3 792
1 818
5 838
20 859
18 880
11 897
26 925
22 944
2 964
17 981
9 1001
29 1027
7 1049
24 1080
# BEST TD SOLUTION: 1150
