# EXTRACTION TIME: 0.499
* 0.003 1723
* 0.006 1722
* 0.008 1715
* 0.015 1694
* 0.018 1600
* 0.027 1555
* 0.039 1547
* 0.064 1526
* 0.072 1517
* 0.114 1515
* 0.149 1509
* 0.168 1506
* 0.171 1505
* 0.184 1502
* 0.198 1500
* 0.209 1490
* 0.235 1486
* 0.238 1482
* 0.246 1481
* 0.374 1479
* 0.532 1477
* 0.538 1472
* 0.608 1463
* 0.633 1462
* 0.717 1459
* 1.757 1458
* 1.793 1457
* 1.796 1455
* 1.806 1454
* 1.834 1447
* 7.467 1446
* 9.159 1443
* 9.326 1441
* 17.201 1436
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1436
# NUMBER OF BRANCHES: 66002884
# END TIME: 3600.51
## Solution: 
40
0 0
5 297
10 327
11 354
33 382
32 423
6 451
27 496
17 533
12 560
4 595
7 632
18 662
9 688
24 714
15 765
40 794
38 814
19 835
1 860
35 879
30 903
36 922
16 944
8 980
26 1068
25 1097
20 1122
3 1138
21 1169
31 1193
22 1213
14 1229
2 1247
39 1268
37 1287
13 1305
23 1323
28 1343
34 1357
29 1372
# BEST TD SOLUTION: 1436
