# EXTRACTION TIME: 0.219
* 0 1081
* 0 1027
* 0.015 1017
* 0.015 1012
* 0.015 976
* 0.062 974
* 0.327 963
* 0.343 956
* 0.811 942
* 0.905 940
* 4.056 936
* 4.071 928
* 4.103 921
* 4.165 918
* 4.477 912
* 6.895 911
* 6.973 908
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 908
# NUMBER OF BRANCHES: 83608868
# END TIME: 3600.23
## Solution: 
35
0 0
1 32
5 57
18 83
33 104
7 124
16 153
22 182
27 222
31 248
26 271
35 284
4 296
12 320
17 344
24 375
23 408
6 438
20 460
21 495
10 514
32 541
11 558
29 566
34 604
30 677
28 707
13 728
25 747
2 768
14 782
19 793
8 805
9 826
15 848
3 881
# BEST TD SOLUTION: 908
