# EXTRACTION TIME: 0.263
* 0.002 1212
* 0.004 1207
* 0.005 1206
* 0.019 1204
* 0.024 1203
* 0.038 1202
* 0.043 1200
* 0.052 1176
* 0.062 1165
* 0.295 1161
* 0.307 1154
* 0.31 1135
* 0.336 1134
* 0.345 1125
* 0.352 1124
* 0.362 1118
* 0.367 1116
* 0.37 1115
* 0.399 1108
* 0.41 1104
* 0.423 1066
* 0.43 1054
* 0.497 1047
* 0.535 1044
* 0.549 1040
* 1.254 1030
* 1.259 1024
* 4.087 1023
* 4.215 1021
* 4.236 1020
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1020
# NUMBER OF BRANCHES: 730600
# END TIME: 30.27
## Solution: 
35
0 0
33 33
10 56
30 98
12 123
7 145
9 162
6 227
1 272
18 314
15 360
34 381
23 404
24 439
28 474
11 519
25 541
19 572
26 588
20 612
5 631
8 668
35 697
4 706
17 719
3 750
29 774
32 815
31 824
2 835
14 849
13 880
16 901
27 953
21 965
22 986
# BEST TD SOLUTION: 1020
