# EXTRACTION TIME: 0.062
* 0 1093
* 0.016 992
* 0.047 979
* 0.218 974
* 0.234 961
* 0.234 960
* 2.746 956
* 2.808 955
* 2.808 942
* 2.824 934
* 3.338 918
* 3.791 909
* 4.212 906
* 6.942 903
* 6.942 902
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 902
# NUMBER OF BRANCHES: 281751
# END TIME: 13.15
## Solution: 
20
0 0
7 268
5 310
9 339
16 372
20 391
10 414
1 448
13 468
3 497
12 535
14 562
18 582
2 592
8 614
19 630
4 692
17 713
11 733
6 757
15 806
# BEST TD SOLUTION: 902
