# EXTRACTION TIME: 0.181
* 0.002 1408
* 0.012 1335
* 0.064 1332
* 0.155 1325
* 1.114 1263
* 1.163 1262
* 1.271 1255
* 11.562 1249
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1249
# NUMBER OF BRANCHES: 493135
# END TIME: 30.188
## Solution: 
30
0 0
14 225
15 261
29 298
6 313
5 364
23 406
24 441
21 523
19 563
12 576
10 609
7 654
1 688
17 712
27 728
18 745
2 770
22 789
11 815
20 836
9 852
3 868
13 892
16 908
30 924
4 968
8 1014
26 1090
25 1108
28 1129
# BEST TD SOLUTION: 1249
