# EXTRACTION TIME: 0.214
* 0.002 1181
* 0.006 1176
* 0.013 1078
* 0.017 1072
* 0.048 1065
* 0.063 1063
* 0.074 1051
* 2.964 1048
* 3.032 1045
* 3.036 1039
* 3.061 1033
* 3.095 1031
* 3.303 1021
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1021
# NUMBER OF BRANCHES: 789516
# END TIME: 30.217
## Solution: 
30
0 0
3 211
8 230
2 248
19 272
6 321
9 344
29 378
1 409
23 431
4 452
10 480
18 509
5 544
22 565
28 588
13 604
24 621
11 642
7 661
30 699
21 728
12 751
26 768
27 796
16 815
17 869
14 879
15 898
20 909
25 920
# BEST TD SOLUTION: 1021
