# EXTRACTION TIME: 0.405
* 0.002 1397
* 0.005 1372
* 0.03 1369
* 0.04 1364
* 0.129 1358
* 0.132 1351
* 0.143 1349
* 0.155 1343
* 0.178 1339
* 0.191 1334
* 0.199 1327
* 0.209 1322
* 0.311 1316
* 0.365 1315
* 0.381 1314
* 0.433 1313
* 5.595 1305
* 6.049 1303
* 6.303 1300
* 6.708 1298
* 7.346 1295
* 7.843 1294
* 7.881 1293
* 8.144 1289
* 8.181 1280
* 8.915 1277
* 8.987 1274
* 10.543 1271
* 10.612 1269
* 11.556 1267
* 11.596 1265
* 11.598 1264
* 11.917 1259
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1259
# NUMBER OF BRANCHES: 434943
# END TIME: 30.413
## Solution: 
40
0 0
31 251
19 270
23 304
25 332
33 363
17 384
27 409
12 430
7 453
2 476
13 497
32 522
29 542
6 571
5 602
24 629
15 638
1 663
16 684
18 712
39 721
28 743
3 752
34 773
11 787
26 797
20 826
22 847
9 869
37 890
40 916
35 957
8 994
10 1038
38 1064
21 1080
14 1105
30 1138
4 1161
36 1181
# BEST TD SOLUTION: 1259
