# EXTRACTION TIME: 0.078
* 0 1305
* 0 1282
* 0.015 1145
* 0.015 1122
* 0.015 1121
* 0.031 1117
* 0.031 1108
* 0.031 1089
* 0.046 1072
* 0.046 1066
* 0.046 1064
* 0.062 1055
* 0.062 1054
* 0.093 1050
* 2.308 1049
* 2.371 1046
* 2.792 1045
* 5.881 1043
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 1043
# NUMBER OF BRANCHES: 163445
# END TIME: 9.501
## Solution: 
20
0 0
11 255
8 312
9 340
16 373
10 430
15 477
14 532
20 648
12 664
4 690
18 745
6 780
17 816
3 835
19 858
7 894
5 929
2 937
13 945
1 963
# BEST TD SOLUTION: 1043
