# EXTRACTION TIME: 0.063
* 0 1071
* 0 959
* 0.093 957
* 0.093 949
* 0.109 948
* 0.124 946
* 0.124 945
* 0.124 939
* 0.124 938
* 0.14 928
* 0.14 919
* 0.156 917
* 0.171 912
* 0.171 911
* 2.09 908
* 2.121 907
* 2.184 906
* 3.588 903
* 3.728 902
* 3.744 900
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 900
# NUMBER OF BRANCHES: 223956
# END TIME: 10.437
## Solution: 
20
0 0
19 322
2 342
14 368
4 406
13 449
11 469
16 491
1 509
15 526
5 557
7 582
3 592
10 636
9 653
6 670
12 716
20 734
17 756
8 784
18 806
# BEST TD SOLUTION: 900
