# EXTRACTION TIME: 0.078
* 0 1311
* 0.015 1178
* 0.062 1165
* 0.124 1121
* 0.171 1117
* 0.312 1098
* 0.327 1089
* 2.667 1088
* 2.683 1086
* 3.307 1085
* 5.538 1082
* 5.538 1080
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 1080
# NUMBER OF BRANCHES: 207273
# END TIME: 11.139
## Solution: 
20
0 0
11 272
8 333
13 358
2 368
5 379
7 401
19 460
3 498
17 529
6 573
16 613
10 652
15 684
14 725
20 843
12 860
4 886
18 944
9 981
1 1000
# BEST TD SOLUTION: 1080
