# EXTRACTION TIME: 0.047
* 0 935
* 0 914
* 0 913
* 0 912
* 0 895
* 0.016 894
* 0.078 891
* 0.094 881
* 0.094 876
* 0.109 873
* 0.109 866
* 0.109 861
* 0.125 854
* 0.125 852
* 2.122 851
* 2.153 850
* 2.168 848
* 34.601 845
* 35.506 843
* 49.982 842
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 842
# NUMBER OF BRANCHES: 2106060
# END TIME: 98.218
## Solution: 
20
0 0
8 288
4 308
16 336
2 365
7 386
19 410
12 434
9 451
13 466
3 485
6 507
18 529
1 547
15 562
17 579
5 600
14 628
10 645
11 662
20 705
# BEST TD SOLUTION: 842
