# EXTRACTION TIME: 0.169
* 0.002 1449
* 0.005 1447
* 0.011 1389
* 0.015 1355
* 0.019 1349
* 0.032 1346
* 0.045 1336
* 0.049 1320
* 0.052 1318
* 0.056 1306
* 0.064 1303
* 0.071 1286
* 0.079 1283
* 0.086 1274
* 0.127 1271
* 0.134 1269
* 0.157 1267
* 0.214 1262
* 0.261 1261
* 7.214 1255
* 7.345 1247
* 7.349 1240
* 7.378 1237
* 7.643 1235
* 8.922 1232
* 8.979 1231
* 20.38 1230
* 25.106 1228
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1228
# NUMBER OF BRANCHES: 633095
# END TIME: 30.175
## Solution: 
30
0 0
22 258
23 281
8 292
16 312
17 344
9 392
27 440
7 477
12 507
24 533
10 569
11 598
19 622
15 646
4 679
28 707
14 729
13 757
26 780
5 811
21 838
2 889
18 899
30 946
3 994
20 1029
1 1080
25 1105
6 1130
29 1150
# BEST TD SOLUTION: 1228
