# EXTRACTION TIME: 0.265
* 0 1070
* 0 1021
* 0.016 1011
* 0.016 1007
* 0.016 970
* 0.032 953
* 0.047 946
* 0.094 937
* 0.656 931
* 0.734 924
* 0.796 918
* 4.368 915
* 5.616 911
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 911
# NUMBER OF BRANCHES: 117660119
# END TIME: 3600.27
## Solution: 
35
0 0
1 35
5 63
18 92
33 116
7 139
16 171
22 203
27 243
31 272
26 298
35 311
4 323
12 347
17 371
24 406
23 443
6 476
20 497
21 525
10 544
32 568
11 585
29 593
34 631
30 696
28 723
13 744
25 761
2 780
14 794
19 805
8 817
9 836
15 858
3 887
# BEST TD SOLUTION: 911
