# EXTRACTION TIME: 0.107
* 0.002 1497
* 0.003 1484
* 0.008 1458
* 0.019 1445
* 0.037 1375
* 0.046 1366
* 0.055 1362
* 0.103 1360
* 0.106 1344
* 0.11 1335
* 0.117 1331
* 0.119 1329
* 0.123 1325
* 0.138 1324
* 0.177 1321
* 2.592 1320
* 3.978 1314
* 3.982 1301
* 4 1294
* 4.045 1288
* 4.064 1283
* 4.794 1280
* 5.447 1277
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1277
# NUMBER OF BRANCHES: 784843
# END TIME: 30.111
## Solution: 
25
0 0
22 132
13 280
7 293
11 310
24 351
19 376
8 400
15 426
5 474
14 507
25 531
3 562
10 600
2 640
4 672
6 722
12 828
21 951
16 982
23 1007
18 1043
1 1074
9 1102
20 1132
17 1195
# BEST TD SOLUTION: 1277
