# EXTRACTION TIME: 0.424
* 0 1549
* 0.031 1548
* 0.094 1542
* 0.36 1516
* 0.375 1509
* 0.422 1508
* 0.438 1507
* 0.453 1503
* 0.453 1499
* 0.484 1497
* 0.5 1471
* 0.516 1467
* 0.578 1462
* 0.734 1445
* 0.765 1439
* 0.857 1424
* 0.861 1421
* 8.357 1417
* 31.747 1409
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1409
# NUMBER OF BRANCHES: 67452031
# END TIME: 3600.44
## Solution: 
40
0 0
36 166
28 254
4 315
20 354
13 378
8 407
7 435
2 448
22 472
39 496
15 538
25 562
12 604
14 649
19 685
18 710
21 724
29 752
37 775
6 790
32 812
10 820
23 836
33 868
35 933
11 965
16 979
34 1024
5 1033
27 1043
9 1069
1 1109
38 1126
17 1160
31 1193
30 1216
26 1238
40 1254
3 1277
24 1299
# BEST TD SOLUTION: 1409
