# EXTRACTION TIME: 0.127
* 0.002 1257
* 0.003 1237
* 0.014 1159
* 0.025 1147
* 0.031 1144
* 0.074 1142
* 0.089 1138
* 0.093 1137
* 0.137 1131
* 0.144 1127
* 0.145 1125
* 0.152 1119
* 0.153 1113
* 0.156 1094
* 0.161 1093
* 1.85 1089
* 29.954 1086
* 30.669 1084
* 30.688 1083
* 31.844 1081
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 1081
# NUMBER OF BRANCHES: 12495589
# END TIME: 751.776
## Solution: 
25
0 0
14 256
12 293
2 336
8 371
19 419
13 457
21 496
15 525
7 572
17 623
18 687
23 705
3 730
9 752
24 772
20 787
1 805
6 825
22 842
25 881
10 902
16 926
11 955
5 968
4 992
# BEST TD SOLUTION: 1081
