# EXTRACTION TIME: 0.062
* 0 971
* 0 944
* 0 943
* 0.078 941
* 0.078 925
* 0.078 919
* 0.078 917
* 0.078 911
* 0.094 904
* 1.763 901
* 1.794 900
* 1.825 899
* 6.302 897
* 6.864 896
* 6.88 889
* 6.911 886
* 6.926 885
* 6.926 883
* 6.942 882
* 43.947 880
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 880
# NUMBER OF BRANCHES: 5334025
# END TIME: 206.396
## Solution: 
20
0 0
2 286
14 306
19 333
13 355
7 380
12 438
8 489
5 496
11 526
3 554
6 571
17 598
18 632
1 654
9 671
20 688
4 713
16 746
15 774
10 793
# BEST TD SOLUTION: 880
