# EXTRACTION TIME: 0.062
* 0 1048
* 0 1046
* 0.016 982
* 0.031 974
* 0.062 966
* 0.094 955
* 0.094 954
* 0.109 946
* 0.109 934
* 0.109 925
* 0.125 924
* 0.125 923
* 1.888 920
* 1.903 919
* 12.574 917
* 12.792 916
* 12.792 915
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 915
# NUMBER OF BRANCHES: 1293435
# END TIME: 58.297
## Solution: 
20
0 0
8 359
4 383
13 409
3 437
9 458
12 476
19 496
7 516
2 533
16 557
1 580
18 600
6 624
15 642
17 661
5 684
14 715
10 733
11 751
20 798
# BEST TD SOLUTION: 915
