# EXTRACTION TIME: 0.285
* 0.003 1207
* 0.005 1205
* 0.13 1190
* 0.163 1171
* 0.231 1170
* 0.241 1144
* 0.325 1134
* 0.432 1129
* 0.474 1122
* 0.475 1121
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1121
# NUMBER OF BRANCHES: 410296
# END TIME: 30.292
## Solution: 
35
0 0
3 31
22 52
28 78
1 99
32 148
17 212
26 243
24 263
9 297
18 331
7 355
30 396
34 427
20 463
11 508
6 527
23 561
8 585
13 608
15 656
21 690
33 701
16 761
25 800
19 849
10 865
5 885
4 927
27 951
14 988
29 998
2 1034
31 1052
12 1065
35 1099
# BEST TD SOLUTION: 1121
