# EXTRACTION TIME: 0.406
* 0.003 1619
* 0.005 1566
* 0.015 1498
* 0.023 1469
* 0.027 1419
* 0.068 1418
* 0.072 1416
* 0.094 1413
* 0.102 1397
* 0.14 1380
* 0.153 1363
* 0.269 1348
* 0.448 1340
* 0.477 1338
* 0.605 1331
* 8.489 1329
* 8.693 1323
* 8.744 1321
* 22 1320
* 25.523 1319
* 25.779 1317
* 77.967 1316
* 78.444 1315
* 78.804 1314
* 79.208 1312
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1312
# NUMBER OF BRANCHES: 57659448
# END TIME: 3600.42
## Solution: 
40
0 0
5 223
23 254
33 280
28 301
40 321
38 344
19 368
1 397
35 419
30 447
36 468
16 493
4 522
7 550
18 572
9 598
24 628
15 683
32 721
6 737
12 757
17 773
27 795
21 820
31 841
22 859
8 900
26 978
25 1004
20 1027
3 1043
14 1078
2 1094
39 1113
37 1130
13 1147
10 1163
11 1179
34 1202
29 1224
# BEST TD SOLUTION: 1312
