# EXTRACTION TIME: 0.348
* 0.004 1419
* 0.006 1397
* 0.018 1388
* 0.025 1381
* 0.031 1376
* 0.046 1361
* 0.071 1341
* 0.09 1340
* 0.097 1323
* 0.118 1313
* 0.138 1302
* 0.143 1300
* 0.151 1298
* 0.152 1296
* 0.163 1290
* 0.187 1286
* 0.208 1285
* 0.229 1270
* 0.284 1265
* 0.437 1255
* 0.526 1254
* 0.528 1252
* 0.647 1251
* 0.7 1242
* 0.795 1239
* 0.81 1227
* 0.818 1222
* 0.878 1208
* 0.906 1207
* 0.949 1203
* 0.966 1197
* 1.029 1187
* 1.108 1186
* 2.065 1182
* 12.488 1172
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1172
# NUMBER OF BRANCHES: 637520
# END TIME: 30.356
## Solution: 
35
0 0
16 31
27 72
20 95
12 115
33 126
4 155
18 222
10 245
15 282
14 337
23 432
28 451
6 483
7 527
29 563
24 590
22 625
2 649
5 657
13 672
1 690
35 731
11 790
8 835
9 856
19 888
30 917
25 945
31 998
21 1012
17 1038
34 1063
3 1085
26 1108
32 1142
# BEST TD SOLUTION: 1172
