# EXTRACTION TIME: 0.35
* 0.004 1353
* 0.007 1341
* 0.01 1325
* 0.016 1313
* 0.036 1306
* 0.04 1301
* 0.044 1292
* 0.079 1288
* 0.096 1283
* 0.106 1273
* 0.207 1272
* 0.212 1267
* 0.347 1264
* 0.509 1259
* 0.527 1255
* 0.532 1246
* 0.575 1245
* 0.583 1240
* 0.614 1232
* 0.63 1228
* 0.644 1221
* 0.688 1208
* 0.701 1201
* 0.788 1194
* 10.075 1192
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1192
# NUMBER OF BRANCHES: 536301
# END TIME: 30.356
## Solution: 
40
0 0
21 206
39 251
27 266
6 281
19 316
31 336
35 356
40 381
2 401
30 424
11 445
24 466
20 494
1 519
12 553
25 591
5 612
28 635
3 656
32 678
9 697
37 712
26 725
18 739
14 758
38 782
36 822
34 843
13 862
22 881
4 902
10 932
33 971
7 997
8 1024
16 1044
23 1059
29 1086
15 1098
17 1108
# BEST TD SOLUTION: 1192
