# EXTRACTION TIME: 0.193
* 0.002 1210
* 0.004 1208
* 0.006 1196
* 0.008 1172
* 0.01 1158
* 0.02 1143
* 0.025 1141
* 0.033 1140
* 0.067 1131
* 0.072 1130
* 0.085 1124
* 0.151 1113
* 0.215 1111
* 0.291 1108
* 0.297 1101
* 0.307 1080
* 0.336 1077
* 0.368 1071
* 0.386 1068
* 0.447 1065
* 0.456 1059
* 0.531 1056
* 1.002 1051
* 1.004 1048
* 1.04 1045
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1045
# NUMBER OF BRANCHES: 584981
# END TIME: 30.197
## Solution: 
30
0 0
6 259
4 271
13 282
3 327
28 347
8 367
23 387
5 412
26 433
29 469
1 495
17 543
16 566
24 603
21 627
7 650
11 661
2 684
15 707
18 729
30 748
19 767
12 793
27 810
20 830
25 861
22 884
10 922
14 939
9 947
# BEST TD SOLUTION: 1045
