# EXTRACTION TIME: 0.169
* 0.001 1346
* 0.008 1303
* 0.011 1270
* 0.015 1258
* 0.019 1247
* 0.045 1245
* 0.05 1227
* 0.052 1222
* 0.067 1209
* 0.079 1208
* 0.111 1196
* 0.141 1195
* 0.147 1193
* 0.17 1190
* 0.172 1185
* 0.181 1182
* 0.2 1170
* 0.225 1167
* 3.912 1165
* 4.021 1156
* 4.129 1154
* 5.84 1153
* 5.881 1148
* 6.035 1146
* 6.067 1145
* 6.186 1144
* 6.829 1143
* 7.313 1136
* 7.317 1135
* 8.235 1134
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1134
# NUMBER OF BRANCHES: 655048
# END TIME: 30.172
## Solution: 
30
0 0
6 264
29 285
27 316
7 354
12 384
24 410
10 447
11 477
19 510
15 535
4 570
28 598
14 614
13 635
30 663
26 692
5 723
21 744
2 783
18 793
20 827
3 854
9 886
17 922
25 946
1 965
22 1000
23 1017
8 1025
16 1040
# BEST TD SOLUTION: 1134
