# EXTRACTION TIME: 0.258
* 0.003 1228
* 0.006 1220
* 0.007 1219
* 0.03 1218
* 0.065 1216
* 0.074 1208
* 0.109 1180
* 0.124 1173
* 0.166 1170
* 0.171 1168
* 0.177 1153
* 0.188 1149
* 0.194 1144
* 0.212 1115
* 0.296 1111
* 0.318 1110
* 0.368 1101
* 0.412 1099
* 0.426 1094
* 0.477 1084
* 0.508 1083
* 0.523 1074
* 0.551 1069
* 0.599 1067
* 0.658 1062
* 0.669 1053
* 0.716 1052
* 0.743 1046
* 1.418 1044
* 1.479 1040
* 1.537 1033
* 6.072 1030
* 6.655 1029
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1029
# NUMBER OF BRANCHES: 729890
# END TIME: 30.264
## Solution: 
35
0 0
33 29
10 50
22 85
30 126
12 149
7 169
9 186
6 244
1 285
18 323
15 364
34 385
23 408
24 439
25 475
19 513
28 532
11 569
26 586
20 613
5 634
8 675
35 707
31 715
2 726
21 742
27 754
14 769
16 794
13 817
29 899
3 926
32 974
17 986
4 999
# BEST TD SOLUTION: 1029
