# EXTRACTION TIME: 0.251
* 0.002 1262
* 0.004 1261
* 0.013 1206
* 0.175 1199
* 0.179 1162
* 0.193 1154
* 0.267 1150
* 0.318 1147
* 0.373 1146
* 0.384 1145
* 0.43 1136
* 0.454 1132
* 0.467 1127
* 12.225 1124
* 12.906 1123
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1123
# NUMBER OF BRANCHES: 699573
# END TIME: 30.255
## Solution: 
30
0 0
29 284
28 297
18 317
5 329
22 350
27 376
30 396
6 424
9 470
23 541
11 572
2 586
26 609
25 632
21 642
15 672
13 702
17 733
8 765
7 778
14 813
4 835
24 855
3 881
10 905
12 924
16 971
1 996
20 1007
19 1032
# BEST TD SOLUTION: 1123
