# EXTRACTION TIME: 0.261
* 0.004 1014
* 0.021 980
* 0.186 979
* 3.724 977
* 3.737 974
* 4.133 963
* 4.169 961
* 4.176 960
* 9.367 947
* 17.485 946
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 946
# NUMBER OF BRANCHES: 710079
# END TIME: 30.267
## Solution: 
35
0 0
16 21
27 44
26 68
11 88
22 108
19 128
20 149
15 173
9 197
3 224
32 245
6 284
23 313
12 359
4 427
17 472
7 517
35 552
34 577
29 599
31 610
25 638
30 658
13 677
21 696
2 712
33 729
1 745
10 761
28 783
8 804
14 848
24 893
5 905
18 928
# BEST TD SOLUTION: 946
