# EXTRACTION TIME: 0.093
* 0 1098
* 0.016 989
* 0.109 987
* 0.109 985
* 0.109 973
* 0.125 968
* 0.125 965
* 0.141 957
* 0.141 946
* 0.156 942
* 2.059 935
* 2.387 934
* 2.902 933
* 7.067 932
* 7.114 928
* 7.129 926
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 926
# NUMBER OF BRANCHES: 276964
# END TIME: 15.085
## Solution: 
20
0 0
19 343
2 363
14 391
4 432
13 467
11 489
16 512
1 532
15 550
5 582
7 608
3 618
10 662
9 680
6 698
12 747
20 766
17 789
8 819
18 842
# BEST TD SOLUTION: 926
