# EXTRACTION TIME: 0.065
* 0.001 1108
* 0.01 1100
* 0.013 1099
* 0.039 1096
* 0.047 1094
* 0.103 1092
* 0.176 1080
* 0.218 1075
* 0.231 1066
* 0.24 1065
* 0.25 1062
* 0.251 1060
* 2.422 1056
* 2.432 1055
* 2.682 1053
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 1053
# NUMBER OF BRANCHES: 10089108
# END TIME: 405.546
## Solution: 
20
0 0
7 391
2 416
5 493
15 541
1 589
9 622
19 652
12 688
11 709
16 730
18 757
14 775
3 794
4 812
20 846
6 860
10 892
13 935
8 954
17 979
# BEST TD SOLUTION: 1053
