# EXTRACTION TIME: 0.078
* 0.016 1288
* 0.016 1233
* 0.016 1227
* 0.094 1215
* 0.109 1208
* 0.125 1205
* 0.125 1204
* 2.418 1202
* 2.418 1201
* 2.465 1196
* 2.746 1190
* 5.959 1187
* 5.975 1186
* 6.006 1184
* 6.084 1183
* 770 1182
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1182
# NUMBER OF BRANCHES: 96587837
# END TIME: 3600.09
## Solution: 
20
0 0
6 360
12 442
10 486
13 569
11 599
18 617
15 663
3 681
8 705
20 760
17 795
14 827
9 866
7 904
19 918
5 940
16 1005
4 1038
2 1078
1 1111
# BEST TD SOLUTION: 1182
