# EXTRACTION TIME: 0.171
* 0 1374
* 0.016 1300
* 0.016 1298
* 0.172 1283
* 0.172 1268
* 0.187 1266
* 0.203 1264
* 0.219 1263
* 0.234 1250
* 0.234 1248
* 0.25 1228
* 0.25 1226
* 0.265 1224
* 0.265 1221
* 0.328 1213
* 3.183 1197
* 3.183 1195
* 4.368 1187
* 596.141 1186
* 596.718 1183
* 600.758 1177
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1177
# NUMBER OF BRANCHES: 76516315
# END TIME: 3600.18
## Solution: 
30
0 0
14 217
13 251
23 311
22 384
16 418
26 440
17 463
1 496
21 522
10 558
19 586
8 607
2 629
24 655
27 676
30 686
25 697
7 733
3 828
29 849
12 877
15 893
6 912
9 947
20 976
18 1003
11 1012
4 1033
5 1068
28 1091
# BEST TD SOLUTION: 1177
