# EXTRACTION TIME: 0.182
* 0.002 1387
* 0.009 1340
* 0.012 1304
* 0.016 1281
* 0.046 1277
* 0.067 1268
* 0.074 1246
* 0.076 1241
* 0.087 1237
* 0.092 1234
* 0.095 1232
* 0.109 1226
* 0.111 1225
* 0.113 1215
* 0.137 1212
* 0.171 1208
* 0.688 1207
* 0.694 1205
* 2.723 1196
* 2.732 1194
* 2.743 1192
* 3.034 1185
* 3.043 1183
* 3.074 1178
* 3.927 1177
* 3.934 1170
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1170
# NUMBER OF BRANCHES: 647781
# END TIME: 30.187
## Solution: 
30
0 0
6 259
29 280
17 309
20 356
3 392
9 435
27 483
24 515
12 541
7 571
28 605
14 623
13 646
26 666
5 697
21 720
2 763
18 773
30 812
4 839
10 876
11 900
19 924
15 944
1 993
25 1014
22 1033
23 1052
8 1060
16 1076
# BEST TD SOLUTION: 1170
