# EXTRACTION TIME: 0.062
* 0 1104
* 0 1030
* 0.016 1029
* 0.031 1027
* 0.031 1025
* 0.047 1023
* 0.109 1012
* 0.109 1008
* 0.109 1007
* 0.109 996
* 1.685 995
* 1.763 993
* 1.841 989
* 2.059 983
* 2.075 979
* 4.976 978
* 12.932 977
* 14.898 976
* 29.624 975
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 975
# NUMBER OF BRANCHES: 1672381
# END TIME: 77.797
## Solution: 
20
0 0
8 411
4 437
16 463
2 490
7 510
19 532
12 555
9 576
13 594
3 617
6 644
5 662
14 697
10 717
11 737
18 778
1 800
15 818
17 839
20 876
# BEST TD SOLUTION: 975
