# EXTRACTION TIME: 0.174
* 0.002 1507
* 0.003 1500
* 0.011 1423
* 0.017 1385
* 0.025 1382
* 0.033 1375
* 0.11 1360
* 3.094 1355
* 3.68 1348
* 3.7 1334
* 3.719 1331
* 3.723 1326
* 3.726 1315
* 3.865 1304
* 228.113 1301
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 1301
# NUMBER OF BRANCHES: 6055769
# END TIME: 514.145
## Solution: 
25
0 0
25 255
10 304
15 319
23 344
1 474
18 644
3 685
7 704
24 733
14 765
5 791
11 813
20 835
4 869
2 904
12 938
17 966
6 985
8 1045
9 1110
21 1151
13 1168
19 1202
16 1210
22 1228
# BEST TD SOLUTION: 1301
