# EXTRACTION TIME: 0.181
* 0.001 1409
* 0.009 1384
* 0.013 1358
* 0.017 1354
* 0.022 1347
* 0.043 1295
* 0.052 1292
* 0.133 1291
* 0.142 1282
* 0.151 1278
* 0.159 1274
* 0.163 1270
* 0.167 1257
* 0.171 1254
* 0.174 1252
* 0.18 1239
* 0.184 1228
* 0.196 1225
* 0.201 1216
* 0.26 1211
* 0.301 1191
* 0.343 1186
* 0.809 1184
* 0.817 1161
* 0.828 1160
* 0.848 1126
* 0.857 1118
* 0.885 1101
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1101
# NUMBER OF BRANCHES: 367063
# END TIME: 30.185
## Solution: 
30
0 0
25 225
9 243
2 255
20 274
14 288
7 315
27 342
30 375
22 407
21 477
5 514
17 532
11 558
28 598
26 622
15 645
3 670
1 721
24 735
6 764
16 795
29 815
23 834
4 853
12 872
13 888
19 897
10 933
18 976
8 1000
# BEST TD SOLUTION: 1101
