# EXTRACTION TIME: 0.062
* 0 1302
* 0 1208
* 0 1182
* 0 1178
* 0.031 1167
* 0.078 1166
* 1.264 1160
* 1.264 1157
* 1.279 1156
* 1.279 1155
* 1.279 1150
* 1.279 1149
* 1.482 1147
* 1.981 1145
* 1.997 1142
* 3.463 1140
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 1140
# NUMBER OF BRANCHES: 161106
# END TIME: 7.581
## Solution: 
20
0 0
16 234
12 345
6 488
10 520
19 536
11 563
17 603
4 641
14 712
5 729
7 754
9 777
13 818
1 851
3 876
20 935
18 964
15 982
2 1022
8 1075
# BEST TD SOLUTION: 1140
