# EXTRACTION TIME: 0.239
* 0.004 759
* 0.006 750
* 0.008 743
* 0.02 738
* 0.168 736
* 0.202 734
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 734
# NUMBER OF BRANCHES: 846936
# END TIME: 30.243
## Solution: 
35
0 0
7 20
20 44
14 69
2 99
24 126
4 147
16 167
29 183
33 198
6 231
23 267
12 290
17 310
34 332
18 354
5 376
10 398
21 414
27 435
8 453
30 469
11 493
28 512
3 520
19 539
35 547
26 563
15 574
31 585
13 602
32 636
9 648
22 666
1 688
25 717
# BEST TD SOLUTION: 734
